area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,235.0532762,651043.983
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.14874166,411.9804837
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.827150279,2291.017682
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,0.584190264,1618.073835
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,0.292095132,809.0369175
Timor Leste,eez,Reconstructed domestic catch,2,1976,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.0387711,12069.09676
Timor Leste,eez,Reconstructed domestic catch,2,1976,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,1.058387048,1061.053125
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.835109207,10586.56451
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.177652986,240.0393853
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.451599123,610.1871871
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,0.825087902,1114.83402
Timor Leste,eez,Reconstructed domestic catch,2,1976,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,0.397837323,537.5458553
Timor Leste,eez,Reconstructed domestic catch,2,1976,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,15.04846387,21450.80273
Timor Leste,eez,Reconstructed domestic catch,2,1976,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,0.041986047,59.84892656
Timor Leste,eez,Reconstructed domestic catch,2,1976,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,0.40164212,572.5199562
Timor Leste,eez,Reconstructed domestic catch,2,1976,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.819375576,1167.977277
Timor Leste,eez,Reconstructed domestic catch,2,1976,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.059980067,85.49846651
Timor Leste,eez,Reconstructed domestic catch,2,1976,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,226.3475993,288136.8724
Timor Leste,eez,Reconstructed domestic catch,2,1976,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.381370858,3031.447
Timor Leste,eez,Reconstructed domestic catch,2,1976,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,19.58777302,42.03324871
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scarus,Parrots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,20.89362455,44.83546529
Timor Leste,eez,Reconstructed domestic catch,2,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.44681228,16457.69912
Timor Leste,eez,Reconstructed domestic catch,2,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.910564382,4585.244915
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,30.09692774,35124.58942
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,2.64596762,3087.973865
Timor Leste,eez,Reconstructed domestic catch,2,1976,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,30.09692774,42857.21248
Timor Leste,eez,Reconstructed domestic catch,2,1976,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,2.64596762,3767.786449
Timor Leste,eez,Reconstructed domestic catch,2,1976,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,9.029078322,3610.988458
Timor Leste,eez,Reconstructed domestic catch,2,1976,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,0.793790286,317.4595965
Timor Leste,eez,Reconstructed domestic catch,2,1976,Hemiramphus,Halfbeaks,Medium pelagics (30 - 89 cm),Other fishes & inverts,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,117.5266381,252.1994923
Timor Leste,eez,Reconstructed domestic catch,2,1976,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,48.15508438,94761.5494
Timor Leste,eez,Reconstructed domestic catch,2,1976,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,1.206046861,2373.308461
Timor Leste,eez,Reconstructed domestic catch,2,1976,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.135102928,2233.702081
Timor Leste,eez,Reconstructed domestic catch,2,1976,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,1.892398403,3723.939165
Timor Leste,eez,Reconstructed domestic catch,2,1976,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,171.5524881,218741.0879
Timor Leste,eez,Reconstructed domestic catch,2,1976,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,15.08201543,19230.59525
Timor Leste,eez,Reconstructed domestic catch,2,1976,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,107.7327516,231.1828679
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,24.07754219,54130.09502
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.603023431,1355.691346
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.567551464,1275.944797
Timor Leste,eez,Reconstructed domestic catch,2,1976,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,0.946199201,2127.204358
Timor Leste,eez,Reconstructed domestic catch,2,1976,Acanthurus xanthopterus,Yellowfin surgeonfish,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,176.2899572,378.2992384
Timor Leste,eez,Reconstructed domestic catch,2,1976,Sardinella fimbriata,Fringescale sardinella,Small pelagics (<30 cm),Herring-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,58.76331906,64265.79873
Timor Leste,eez,Reconstructed domestic catch,2,1976,Sardinella fimbriata,Fringescale sardinella,Small pelagics (<30 cm),Herring-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,13.75903162,15047.39983
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Direct human consumption,1.31947274,1004.601418
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.000660397,0.000491439
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Other,0.000660397,0.000491439
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Direct human consumption,12.25643567,8123.696706
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.006134352,0.005512797
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Other,0.006134352,0.005512797
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.190481225,130.737779
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,9.53359E-05,8.16E-05
Timor Leste,eez,Inferred foreign catch,,1976,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,9.53359E-05,8.16E-05
Timor Leste,eez,Inferred foreign catch,,1976,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,Korea (South),Industrial,Landings,Reported,unknown class,Direct human consumption,0.303698058,282.9342521
Timor Leste,eez,Inferred foreign catch,,1976,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,Korea (South),Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.000152001,0.0001366
Timor Leste,eez,Inferred foreign catch,,1976,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,Korea (South),Industrial,Landings,Reported,unknown class,Other,0.000152001,0.0001366
Timor Leste,eez,Inferred foreign catch,,1976,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,Taiwan,Industrial,Landings,Reported,unknown class,Direct human consumption,1.716463634,1679.091587
Timor Leste,eez,Inferred foreign catch,,1976,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,Taiwan,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.000859091,0.000639298
Timor Leste,eez,Inferred foreign catch,,1976,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,Taiwan,Industrial,Landings,Reported,unknown class,Other,0.000859091,0.000639298
Timor Leste,eez,Inferred foreign catch,,1976,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,2.293386336,6.453578956
Timor Leste,eez,Inferred foreign catch,,1976,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.001147841,0.000982838
Timor Leste,eez,Inferred foreign catch,,1976,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.001147841,0.000982838
Timor Leste,eez,Inferred foreign catch,,1976,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Korea (South),Industrial,Landings,Reported,unknown class,Direct human consumption,2.261426717,2198.747883
Timor Leste,eez,Inferred foreign catch,,1976,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Korea (South),Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.001131845,0.02053258
Timor Leste,eez,Inferred foreign catch,,1976,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Korea (South),Industrial,Landings,Reported,unknown class,Other,0.001131845,0.02053258
Timor Leste,eez,Inferred foreign catch,,1976,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.724055721,753.6877015
Timor Leste,eez,Inferred foreign catch,,1976,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.00036239,0.000310296
Timor Leste,eez,Inferred foreign catch,,1976,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.00036239,0.000310296
Timor Leste,eez,Inferred foreign catch,,1976,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.005581927,5.810367743
Timor Leste,eez,Inferred foreign catch,,1976,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,2.7938E-06,2.39E-06
Timor Leste,eez,Inferred foreign catch,,1976,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,2.7938E-06,2.39E-06
Timor Leste,eez,Inferred foreign catch,,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.032678051,63.00370648
Timor Leste,eez,Inferred foreign catch,,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,1.63554E-05,1.40E-05
Timor Leste,eez,Inferred foreign catch,,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,1.63554E-05,1.40E-05
Timor Leste,eez,Inferred foreign catch,,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.001706392,3.289946196
Timor Leste,eez,Inferred foreign catch,,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,8.541E-07,7.31E-07
Timor Leste,eez,Inferred foreign catch,,1976,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,8.541E-07,7.31E-07
Timor Leste,eez,Inferred foreign catch,,1976,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.540996888,403.5358001
Timor Leste,eez,Inferred foreign catch,,1976,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000270769,0.000231846
Timor Leste,eez,Inferred foreign catch,,1976,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000270769,0.000231846
Timor Leste,eez,Inferred foreign catch,,1976,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.041433022,30.90536762
Timor Leste,eez,Inferred foreign catch,,1976,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,2.07372E-05,1.78E-05
