region,date_bin_start,n_landings_per_boat,catch_taxon,catch_name_en,recorded_catch_kg,estimated_catch_kg
Baucau,01/05/20,5.823330319,SDX,Mackerel scad,0,0
Baucau,01/05/20,5.823330319,SNA,Snapper/seaperch,0,0
Baucau,01/05/20,5.823330319,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/06/20,4.773528335,BEN,Long tom,0,0
Baucau,01/06/20,4.773528335,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/06/20,4.773528335,CJX,Fusilier,0,0
Baucau,01/06/20,4.773528335,CLP,Sardines/pilchards,2.333877668,4823.9799
Baucau,01/06/20,4.773528335,FLY,Flying fish,0,0
Baucau,01/06/20,4.773528335,GZP,Garfish,0,0
Baucau,01/06/20,4.773528335,LWX,Jobfish,0,0
Baucau,01/06/20,4.773528335,MOO,Moonfish,0,0
Baucau,01/06/20,4.773528335,MZZ,Other,0,0
Baucau,01/06/20,4.773528335,RAX,Short bodied mackerel,0,0
Baucau,01/06/20,4.773528335,SDX,Mackerel scad,0,0
Baucau,01/06/20,4.773528335,SNA,Snapper/seaperch,0,0
Baucau,01/06/20,4.773528335,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/07/20,5.198853272,BEN,Long tom,0,0
Baucau,01/07/20,5.198853272,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/07/20,5.198853272,CJX,Fusilier,0,0
Baucau,01/07/20,5.198853272,CLP,Sardines/pilchards,1.473375653,3316.721041
Baucau,01/07/20,5.198853272,FLY,Flying fish,0,0
Baucau,01/07/20,5.198853272,GZP,Garfish,0.944809225,2126.863321
Baucau,01/07/20,5.198853272,LWX,Jobfish,0,0
Baucau,01/07/20,5.198853272,MOO,Moonfish,0,0
Baucau,01/07/20,5.198853272,MZZ,Other,0,0
Baucau,01/07/20,5.198853272,RAX,Short bodied mackerel,0,0
Baucau,01/07/20,5.198853272,SDX,Mackerel scad,19.22137725,43269.30896
Baucau,01/07/20,5.198853272,SNA,Snapper/seaperch,0,0
Baucau,01/07/20,5.198853272,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/08/20,4.680420041,BEN,Long tom,0,0
Baucau,01/08/20,4.680420041,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/08/20,4.680420041,CJX,Fusilier,0,0
Baucau,01/08/20,4.680420041,CLP,Sardines/pilchards,7.91588701,16042.5098
Baucau,01/08/20,4.680420041,FLY,Flying fish,0,0
Baucau,01/08/20,4.680420041,GZP,Garfish,0.275581092,558.4986692
Baucau,01/08/20,4.680420041,LWX,Jobfish,0,0
Baucau,01/08/20,4.680420041,MOO,Moonfish,0,0
Baucau,01/08/20,4.680420041,MZZ,Other,0.054704886,110.8661186
Baucau,01/08/20,4.680420041,RAX,Short bodied mackerel,0,0
Baucau,01/08/20,4.680420041,SDX,Mackerel scad,25.7799449,52246.20034
Baucau,01/08/20,4.680420041,SNA,Snapper/seaperch,0,0
Baucau,01/08/20,4.680420041,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/09/20,6.055524803,BEN,Long tom,0.004426443,11.60632098
Baucau,01/09/20,6.055524803,CGX,Jacks/Trevally/Other Scad,0.422165474,1106.935706
Baucau,01/09/20,6.055524803,CJX,Fusilier,0,0
Baucau,01/09/20,6.055524803,CLP,Sardines/pilchards,3.663306844,9605.345281
Baucau,01/09/20,6.055524803,FLY,Flying fish,0,0
Baucau,01/09/20,6.055524803,GZP,Garfish,2.040563223,5350.442963
Baucau,01/09/20,6.055524803,LWX,Jobfish,0,0
Baucau,01/09/20,6.055524803,MOO,Moonfish,0,0
Baucau,01/09/20,6.055524803,MZZ,Other,0.154649452,405.4973957
Baucau,01/09/20,6.055524803,RAX,Short bodied mackerel,0,0
Baucau,01/09/20,6.055524803,SDX,Mackerel scad,6.003874045,15742.41135
Baucau,01/09/20,6.055524803,SNA,Snapper/seaperch,0,0
Baucau,01/09/20,6.055524803,TUN,Tuna/Bonito/Other Mackerel,0.387264334,1015.423443
Baucau,01/10/20,5.657756841,BEN,Long tom,0.00798223,19.55493668
Baucau,01/10/20,5.657756841,CGX,Jacks/Trevally/Other Scad,0.03226047,79.03198154
Baucau,01/10/20,5.657756841,CJX,Fusilier,0.013855088,33.94231533
Baucau,01/10/20,5.657756841,CLP,Sardines/pilchards,1.093401215,2678.623822
Baucau,01/10/20,5.657756841,FLY,Flying fish,0,0
Baucau,01/10/20,5.657756841,GZP,Garfish,0,0
Baucau,01/10/20,5.657756841,LWX,Jobfish,0,0
Baucau,01/10/20,5.657756841,MOO,Moonfish,0,0
Baucau,01/10/20,5.657756841,MZZ,Other,0.03974507,97.36781781
Baucau,01/10/20,5.657756841,RAX,Short bodied mackerel,0,0
Baucau,01/10/20,5.657756841,SDX,Mackerel scad,0,0
Baucau,01/10/20,5.657756841,SNA,Snapper/seaperch,0,0
Baucau,01/10/20,5.657756841,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/11/20,5.119083464,BEN,Long tom,0.007343142,16.27653832
Baucau,01/11/20,5.119083464,CGX,Jacks/Trevally/Other Scad,0.025496567,56.51475121
Baucau,01/11/20,5.119083464,CJX,Fusilier,0,0
Baucau,01/11/20,5.119083464,CLP,Sardines/pilchards,2.317186213,5136.189548
Baucau,01/11/20,5.119083464,FLY,Flying fish,0,0
Baucau,01/11/20,5.119083464,GZP,Garfish,0,0
Baucau,01/11/20,5.119083464,LWX,Jobfish,0,0
Baucau,01/11/20,5.119083464,MOO,Moonfish,0,0
Baucau,01/11/20,5.119083464,MZZ,Other,0.012460334,27.61911662
Baucau,01/11/20,5.119083464,RAX,Short bodied mackerel,0,0
Baucau,01/11/20,5.119083464,SDX,Mackerel scad,0.111880085,247.9892724
Baucau,01/11/20,5.119083464,SNA,Snapper/seaperch,0.067878947,150.4579724
Baucau,01/11/20,5.119083464,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/12/20,5.172069108,BEN,Long tom,0,0
Baucau,01/12/20,5.172069108,CGX,Jacks/Trevally/Other Scad,0.273600695,612.7303771
Baucau,01/12/20,5.172069108,CJX,Fusilier,0,0
Baucau,01/12/20,5.172069108,CLP,Sardines/pilchards,0.219466391,491.4962832
Baucau,01/12/20,5.172069108,FLY,Flying fish,0,0
Baucau,01/12/20,5.172069108,GZP,Garfish,0,0
Baucau,01/12/20,5.172069108,LWX,Jobfish,0,0
Baucau,01/12/20,5.172069108,MOO,Moonfish,0,0
Baucau,01/12/20,5.172069108,MZZ,Other,0,0
Baucau,01/12/20,5.172069108,RAX,Short bodied mackerel,0,0
Baucau,01/12/20,5.172069108,SDX,Mackerel scad,0,0
Baucau,01/12/20,5.172069108,SNA,Snapper/seaperch,0.082718665,185.2489413
Baucau,01/12/20,5.172069108,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/01/21,5.220867206,BEN,Long tom,0,0
Baucau,01/01/21,5.220867206,CGX,Jacks/Trevally/Other Scad,0.199580179,451.1780381
Baucau,01/01/21,5.220867206,CJX,Fusilier,0,0
Baucau,01/01/21,5.220867206,CLP,Sardines/pilchards,0.605857347,1369.622628
Baucau,01/01/21,5.220867206,FLY,Flying fish,0,0
Baucau,01/01/21,5.220867206,GZP,Garfish,0,0
Baucau,01/01/21,5.220867206,LWX,Jobfish,0,0
Baucau,01/01/21,5.220867206,MOO,Moonfish,0,0
Baucau,01/01/21,5.220867206,MZZ,Other,0.08011527,181.1114243
Baucau,01/01/21,5.220867206,RAX,Short bodied mackerel,0.026969944,60.96921185
Baucau,01/01/21,5.220867206,SDX,Mackerel scad,14.59101459,32984.96557
Baucau,01/01/21,5.220867206,SNA,Snapper/seaperch,0.056258766,127.180563
Baucau,01/01/21,5.220867206,TUN,Tuna/Bonito/Other Mackerel,0.464109196,1049.181725
Baucau,01/02/21,5.152882266,BEN,Long tom,0,0
Baucau,01/02/21,5.152882266,CGX,Jacks/Trevally/Other Scad,0.22780998,508.2891775
Baucau,01/02/21,5.152882266,CJX,Fusilier,0,0
Baucau,01/02/21,5.152882266,CLP,Sardines/pilchards,4.220895558,9417.653817
Baucau,01/02/21,5.152882266,FLY,Flying fish,0,0
Baucau,01/02/21,5.152882266,GZP,Garfish,0,0
Baucau,01/02/21,5.152882266,LWX,Jobfish,0,0
Baucau,01/02/21,5.152882266,MOO,Moonfish,0,0
Baucau,01/02/21,5.152882266,MZZ,Other,0.124382316,277.5215784
Baucau,01/02/21,5.152882266,RAX,Short bodied mackerel,0,0
Baucau,01/02/21,5.152882266,SDX,Mackerel scad,4.688859918,10461.77497
Baucau,01/02/21,5.152882266,SNA,Snapper/seaperch,0,0
Baucau,01/02/21,5.152882266,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/03/21,6.174878879,BEN,Long tom,0,0
Baucau,01/03/21,6.174878879,CGX,Jacks/Trevally/Other Scad,0.045466187,121.5639699
Baucau,01/03/21,6.174878879,CJX,Fusilier,0,0
Baucau,01/03/21,6.174878879,CLP,Sardines/pilchards,0.025720285,68.76890479
Baucau,01/03/21,6.174878879,FLY,Flying fish,0,0
Baucau,01/03/21,6.174878879,GZP,Garfish,0,0
Baucau,01/03/21,6.174878879,LWX,Jobfish,0,0
Baucau,01/03/21,6.174878879,MOO,Moonfish,0,0
Baucau,01/03/21,6.174878879,MZZ,Other,0.189330075,506.2160918
Baucau,01/03/21,6.174878879,RAX,Short bodied mackerel,0,0
Baucau,01/03/21,6.174878879,SDX,Mackerel scad,40.50694774,108304.3398
Baucau,01/03/21,6.174878879,SNA,Snapper/seaperch,0,0
Baucau,01/03/21,6.174878879,TUN,Tuna/Bonito/Other Mackerel,0.248753453,665.097717
Baucau,01/04/21,5.366142527,BEN,Long tom,0.023813154,55.33080961
Baucau,01/04/21,5.366142527,CGX,Jacks/Trevally/Other Scad,1.695555494,3939.690528
Baucau,01/04/21,5.366142527,CJX,Fusilier,0,0
Baucau,01/04/21,5.366142527,CLP,Sardines/pilchards,1.196598529,2780.344205
Baucau,01/04/21,5.366142527,FLY,Flying fish,0,0
Baucau,01/04/21,5.366142527,GZP,Garfish,0.009027141,20.97491977
Baucau,01/04/21,5.366142527,LWX,Jobfish,0,0
Baucau,01/04/21,5.366142527,MOO,Moonfish,0,0
Baucau,01/04/21,5.366142527,MZZ,Other,0.275103395,639.2136628
Baucau,01/04/21,5.366142527,RAX,Short bodied mackerel,0,0
Baucau,01/04/21,5.366142527,SDX,Mackerel scad,0,0
Baucau,01/04/21,5.366142527,SNA,Snapper/seaperch,0.037206599,86.45101018
Baucau,01/04/21,5.366142527,TUN,Tuna/Bonito/Other Mackerel,5.356781635,12446.69487
Baucau,01/05/21,6.336337602,BEN,Long tom,0.006104066,16.7473231
Baucau,01/05/21,6.336337602,CGX,Jacks/Trevally/Other Scad,0.102552888,281.3676103
Baucau,01/05/21,6.336337602,CJX,Fusilier,0,0
Baucau,01/05/21,6.336337602,CLP,Sardines/pilchards,1.745509989,4789.040871
Baucau,01/05/21,6.336337602,FLY,Flying fish,0,0
Baucau,01/05/21,6.336337602,GZP,Garfish,0,0
Baucau,01/05/21,6.336337602,LWX,Jobfish,0,0
Baucau,01/05/21,6.336337602,MOO,Moonfish,0,0
Baucau,01/05/21,6.336337602,MZZ,Other,0.010194769,27.97071744
Baucau,01/05/21,6.336337602,RAX,Short bodied mackerel,0,0
Baucau,01/05/21,6.336337602,SDX,Mackerel scad,0,0
Baucau,01/05/21,6.336337602,SNA,Snapper/seaperch,0,0
Baucau,01/05/21,6.336337602,TUN,Tuna/Bonito/Other Mackerel,0.426394572,1169.870721
Baucau,01/06/21,5.841969992,BEN,Long tom,0,0
Baucau,01/06/21,5.841969992,CGX,Jacks/Trevally/Other Scad,0.002136555,5.404571981
Baucau,01/06/21,5.841969992,CJX,Fusilier,0,0
Baucau,01/06/21,5.841969992,CLP,Sardines/pilchards,1.609912057,4072.390083
Baucau,01/06/21,5.841969992,FLY,Flying fish,0,0
Baucau,01/06/21,5.841969992,GZP,Garfish,0,0
Baucau,01/06/21,5.841969992,LWX,Jobfish,0,0
Baucau,01/06/21,5.841969992,MOO,Moonfish,0,0
Baucau,01/06/21,5.841969992,MZZ,Other,0,0
Baucau,01/06/21,5.841969992,RAX,Short bodied mackerel,0,0
Baucau,01/06/21,5.841969992,SDX,Mackerel scad,0.361387358,914.1557065
Baucau,01/06/21,5.841969992,SNA,Snapper/seaperch,0,0
Baucau,01/06/21,5.841969992,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/07/21,5.308377857,BEN,Long tom,0,0
Baucau,01/07/21,5.308377857,CGX,Jacks/Trevally/Other Scad,0.147258457,338.4776291
Baucau,01/07/21,5.308377857,CJX,Fusilier,0,0
Baucau,01/07/21,5.308377857,CLP,Sardines/pilchards,0.629926434,1447.903303
Baucau,01/07/21,5.308377857,FLY,Flying fish,0,0
Baucau,01/07/21,5.308377857,GZP,Garfish,0.000493064,1.133321031
Baucau,01/07/21,5.308377857,LWX,Jobfish,0,0
Baucau,01/07/21,5.308377857,MOO,Moonfish,0,0
Baucau,01/07/21,5.308377857,MZZ,Other,0,0
Baucau,01/07/21,5.308377857,RAX,Short bodied mackerel,0,0
Baucau,01/07/21,5.308377857,SDX,Mackerel scad,4.322370753,9935.088526
Baucau,01/07/21,5.308377857,SNA,Snapper/seaperch,0,0
Baucau,01/07/21,5.308377857,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/08/21,6.15919449,BEN,Long tom,0,0
Baucau,01/08/21,6.15919449,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/08/21,6.15919449,CJX,Fusilier,0,0
Baucau,01/08/21,6.15919449,CLP,Sardines/pilchards,2.21295115,5901.788496
Baucau,01/08/21,6.15919449,FLY,Flying fish,0,0
Baucau,01/08/21,6.15919449,GZP,Garfish,0,0
Baucau,01/08/21,6.15919449,LWX,Jobfish,0,0
Baucau,01/08/21,6.15919449,MOO,Moonfish,0,0
Baucau,01/08/21,6.15919449,MZZ,Other,0,0
Baucau,01/08/21,6.15919449,RAX,Short bodied mackerel,0,0
Baucau,01/08/21,6.15919449,SDX,Mackerel scad,3.252665466,8674.63506
Baucau,01/08/21,6.15919449,SNA,Snapper/seaperch,0,0
Baucau,01/08/21,6.15919449,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/09/21,5.304181226,BEN,Long tom,0.015213543,34.94110374
Baucau,01/09/21,5.304181226,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/09/21,5.304181226,CJX,Fusilier,0,0
Baucau,01/09/21,5.304181226,CLP,Sardines/pilchards,2.307563842,5299.806039
Baucau,01/09/21,5.304181226,FLY,Flying fish,0,0
Baucau,01/09/21,5.304181226,GZP,Garfish,0.019361778,44.46839887
Baucau,01/09/21,5.304181226,LWX,Jobfish,0,0
Baucau,01/09/21,5.304181226,MOO,Moonfish,0,0
Baucau,01/09/21,5.304181226,MZZ,Other,0.068985527,158.4397823
Baucau,01/09/21,5.304181226,RAX,Short bodied mackerel,0,0
Baucau,01/09/21,5.304181226,SDX,Mackerel scad,12.12720427,27852.67704
Baucau,01/09/21,5.304181226,SNA,Snapper/seaperch,0,0
Baucau,01/09/21,5.304181226,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/10/21,6.608742271,BEN,Long tom,0.005825285,16.66954972
Baucau,01/10/21,6.608742271,CGX,Jacks/Trevally/Other Scad,0.071564115,204.7868263
Baucau,01/10/21,6.608742271,CJX,Fusilier,0.002301107,6.58481499
Baucau,01/10/21,6.608742271,CLP,Sardines/pilchards,0.843353951,2413.329356
Baucau,01/10/21,6.608742271,FLY,Flying fish,0,0
Baucau,01/10/21,6.608742271,GZP,Garfish,0.129221654,369.7787994
Baucau,01/10/21,6.608742271,LWX,Jobfish,0,0
Baucau,01/10/21,6.608742271,MOO,Moonfish,0,0
Baucau,01/10/21,6.608742271,MZZ,Other,0.086374548,247.1681462
Baucau,01/10/21,6.608742271,RAX,Short bodied mackerel,0,0
Baucau,01/10/21,6.608742271,SDX,Mackerel scad,5.60336781,16034.51554
Baucau,01/10/21,6.608742271,SNA,Snapper/seaperch,0,0
Baucau,01/10/21,6.608742271,TUN,Tuna/Bonito/Other Mackerel,0.093490519,267.5311054
Baucau,01/11/21,5.838336571,BEN,Long tom,0.005686723,14.37603525
Baucau,01/11/21,5.838336571,CGX,Jacks/Trevally/Other Scad,0.016558537,41.85997601
Baucau,01/11/21,5.838336571,CJX,Fusilier,0.05413319,136.8486895
Baucau,01/11/21,5.838336571,CLP,Sardines/pilchards,1.487951514,3761.541034
Baucau,01/11/21,5.838336571,FLY,Flying fish,0,0
Baucau,01/11/21,5.838336571,GZP,Garfish,0,0
Baucau,01/11/21,5.838336571,LWX,Jobfish,0,0
Baucau,01/11/21,5.838336571,MOO,Moonfish,0,0
Baucau,01/11/21,5.838336571,MZZ,Other,0.071102446,179.7469637
Baucau,01/11/21,5.838336571,RAX,Short bodied mackerel,0,0
Baucau,01/11/21,5.838336571,SDX,Mackerel scad,0.14538033,367.5214355
Baucau,01/11/21,5.838336571,SNA,Snapper/seaperch,0,0
Baucau,01/11/21,5.838336571,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/12/21,6.82713425,BEN,Long tom,0.005686723,16.81080244
Baucau,01/12/21,6.82713425,CGX,Jacks/Trevally/Other Scad,0.190350314,562.7039149
Baucau,01/12/21,6.82713425,CJX,Fusilier,0,0
Baucau,01/12/21,6.82713425,CLP,Sardines/pilchards,0.046445327,137.2993122
Baucau,01/12/21,6.82713425,FLY,Flying fish,0,0
Baucau,01/12/21,6.82713425,GZP,Garfish,0,0
Baucau,01/12/21,6.82713425,LWX,Jobfish,0,0
Baucau,01/12/21,6.82713425,MOO,Moonfish,0,0
Baucau,01/12/21,6.82713425,MZZ,Other,0.077505336,229.1173315
Baucau,01/12/21,6.82713425,RAX,Short bodied mackerel,0,0
Baucau,01/12/21,6.82713425,SDX,Mackerel scad,0.263595213,779.2267602
Baucau,01/12/21,6.82713425,SNA,Snapper/seaperch,0.18885002,558.2688214
Baucau,01/12/21,6.82713425,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/01/22,5.591682962,BEN,Long tom,0,0
Baucau,01/01/22,5.591682962,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/01/22,5.591682962,CJX,Fusilier,0,0
Baucau,01/01/22,5.591682962,CLP,Sardines/pilchards,1.073583727,2599.359549
Baucau,01/01/22,5.591682962,FLY,Flying fish,0,0
Baucau,01/01/22,5.591682962,GZP,Garfish,0,0
Baucau,01/01/22,5.591682962,LWX,Jobfish,0,0
Baucau,01/01/22,5.591682962,MOO,Moonfish,0,0
Baucau,01/01/22,5.591682962,MZZ,Other,0,0
Baucau,01/01/22,5.591682962,RAX,Short bodied mackerel,0,0
Baucau,01/01/22,5.591682962,SDX,Mackerel scad,4.515986178,10934.09996
Baucau,01/01/22,5.591682962,SNA,Snapper/seaperch,0,0
Baucau,01/01/22,5.591682962,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/02/22,5.152882266,BEN,Long tom,0.575519849,6461.65131
Baucau,01/02/22,5.152882266,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/02/22,5.152882266,CJX,Fusilier,0,0
Baucau,01/02/22,5.152882266,CLP,Sardines/pilchards,0.777959223,8734.540161
Baucau,01/02/22,5.152882266,FLY,Flying fish,0,0
Baucau,01/02/22,5.152882266,GZP,Garfish,0,0
Baucau,01/02/22,5.152882266,LWX,Jobfish,0,0
Baucau,01/02/22,5.152882266,MOO,Moonfish,0,0
Baucau,01/02/22,5.152882266,MZZ,Other,0,0
Baucau,01/02/22,5.152882266,RAX,Short bodied mackerel,0,0
Baucau,01/02/22,5.152882266,SDX,Mackerel scad,0.967711324,10864.98261
Baucau,01/02/22,5.152882266,SNA,Snapper/seaperch,0,0
Baucau,01/02/22,5.152882266,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/03/22,6.934384943,BEN,Long tom,0,0
Baucau,01/03/22,6.934384943,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/03/22,6.934384943,CJX,Fusilier,0,0
Baucau,01/03/22,6.934384943,CLP,Sardines/pilchards,0,0
Baucau,01/03/22,6.934384943,FLY,Flying fish,0,0
Baucau,01/03/22,6.934384943,GZP,Garfish,0,0
Baucau,01/03/22,6.934384943,LWX,Jobfish,0,0
Baucau,01/03/22,6.934384943,MOO,Moonfish,0,0
Baucau,01/03/22,6.934384943,MZZ,Other,0,0
Baucau,01/03/22,6.934384943,RAX,Short bodied mackerel,0,0
Baucau,01/03/22,6.934384943,SDX,Mackerel scad,8.709401915,38268.149
Baucau,01/03/22,6.934384943,SNA,Snapper/seaperch,0,0
Baucau,01/03/22,6.934384943,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/04/22,6.583507616,BEN,Long tom,0,0
Baucau,01/04/22,6.583507616,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/04/22,6.583507616,CJX,Fusilier,0,0
Baucau,01/04/22,6.583507616,CLP,Sardines/pilchards,0,0
Baucau,01/04/22,6.583507616,FLY,Flying fish,0,0
Baucau,01/04/22,6.583507616,GZP,Garfish,0,0
Baucau,01/04/22,6.583507616,LWX,Jobfish,0,0
Baucau,01/04/22,6.583507616,MOO,Moonfish,0,0
Baucau,01/04/22,6.583507616,MZZ,Other,0,0
Baucau,01/04/22,6.583507616,RAX,Short bodied mackerel,0,0
Baucau,01/04/22,6.583507616,SDX,Mackerel scad,2.2746478,33274.58
Baucau,01/04/22,6.583507616,SNA,Snapper/seaperch,0,0
Baucau,01/04/22,6.583507616,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/05/22,6.724811306,BEN,Long tom,0,0
Baucau,01/05/22,6.724811306,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/05/22,6.724811306,CJX,Fusilier,0,0
Baucau,01/05/22,6.724811306,CLP,Sardines/pilchards,0.080226638,398.9683122
Baucau,01/05/22,6.724811306,FLY,Flying fish,0,0
Baucau,01/05/22,6.724811306,GZP,Garfish,0,0
Baucau,01/05/22,6.724811306,LWX,Jobfish,0,0
Baucau,01/05/22,6.724811306,MOO,Moonfish,0,0
Baucau,01/05/22,6.724811306,MZZ,Other,0,0
Baucau,01/05/22,6.724811306,RAX,Short bodied mackerel,0,0
Baucau,01/05/22,6.724811306,SDX,Mackerel scad,7.247535556,36042.1063
Baucau,01/05/22,6.724811306,SNA,Snapper/seaperch,0,0
Baucau,01/05/22,6.724811306,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/06/22,6.176877399,BEN,Long tom,0.010166906,27.1128039
Baucau,01/06/22,6.176877399,CGX,Jacks/Trevally/Other Scad,0.149520546,398.7369533
Baucau,01/06/22,6.176877399,CJX,Fusilier,0.137063343,365.5164538
Baucau,01/06/22,6.176877399,CLP,Sardines/pilchards,5.336531485,14231.30375
Baucau,01/06/22,6.176877399,FLY,Flying fish,0.007662426,20.43393086
Baucau,01/06/22,6.176877399,GZP,Garfish,0.208775987,556.7576054
Baucau,01/06/22,6.176877399,LWX,Jobfish,0.004675138,12.46751954
Baucau,01/06/22,6.176877399,MOO,Moonfish,4.90E-05,0.130590546
Baucau,01/06/22,6.176877399,MZZ,Other,0.353446035,942.5593937
Baucau,01/06/22,6.176877399,RAX,Short bodied mackerel,0.096213352,256.5789122
Baucau,01/06/22,6.176877399,SDX,Mackerel scad,6.535921413,17429.80121
Baucau,01/06/22,6.176877399,SNA,Snapper/seaperch,0.076077632,202.8815705
Baucau,01/06/22,6.176877399,TUN,Tuna/Bonito/Other Mackerel,0.60152313,1604.124028
Baucau,01/07/22,6.383283942,BEN,Long tom,0.010087403,37.0577843
Baucau,01/07/22,6.383283942,CGX,Jacks/Trevally/Other Scad,0.402302342,1477.925881
Baucau,01/07/22,6.383283942,CJX,Fusilier,0.159697384,586.6754247
Baucau,01/07/22,6.383283942,CLP,Sardines/pilchards,3.907253256,14353.95748
Baucau,01/07/22,6.383283942,FLY,Flying fish,0.011013601,40.46033184
Baucau,01/07/22,6.383283942,GZP,Garfish,0.382468427,1405.062632
Baucau,01/07/22,6.383283942,LWX,Jobfish,0.006271324,23.03877388
Baucau,01/07/22,6.383283942,MOO,Moonfish,5.70E-05,0.209310401
Baucau,01/07/22,6.383283942,MZZ,Other,0.349595101,1284.296891
Baucau,01/07/22,6.383283942,RAX,Short bodied mackerel,0.086129024,316.409578
Baucau,01/07/22,6.383283942,SDX,Mackerel scad,3.761540178,13818.65578
Baucau,01/07/22,6.383283942,SNA,Snapper/seaperch,0.21340537,783.9808189
Baucau,01/07/22,6.383283942,TUN,Tuna/Bonito/Other Mackerel,0.595018949,2185.90302
Baucau,01/08/22,6.166535543,BEN,Long tom,0,0
Baucau,01/08/22,6.166535543,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/08/22,6.166535543,CJX,Fusilier,0,0
Baucau,01/08/22,6.166535543,CLP,Sardines/pilchards,0.388979611,8335.710611
Baucau,01/08/22,6.166535543,FLY,Flying fish,0,0
Baucau,01/08/22,6.166535543,GZP,Garfish,0,0
Baucau,01/08/22,6.166535543,LWX,Jobfish,0,0
Baucau,01/08/22,6.166535543,MOO,Moonfish,0,0
Baucau,01/08/22,6.166535543,MZZ,Other,0,0
Baucau,01/08/22,6.166535543,RAX,Short bodied mackerel,0,0
Baucau,01/08/22,6.166535543,SDX,Mackerel scad,0.947769917,20310.41093
Baucau,01/08/22,6.166535543,SNA,Snapper/seaperch,0,0
Baucau,01/08/22,6.166535543,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/09/22,7.105406213,BEN,Long tom,0.015500911,148.6412487
Baucau,01/09/22,7.105406213,CGX,Jacks/Trevally/Other Scad,0,0
Baucau,01/09/22,7.105406213,CJX,Fusilier,0,0
Baucau,01/09/22,7.105406213,CLP,Sardines/pilchards,0.5630475,5399.171993
Baucau,01/09/22,7.105406213,FLY,Flying fish,0,0
Baucau,01/09/22,7.105406213,GZP,Garfish,0,0
Baucau,01/09/22,7.105406213,LWX,Jobfish,0,0
Baucau,01/09/22,7.105406213,MOO,Moonfish,0,0
Baucau,01/09/22,7.105406213,MZZ,Other,0,0
Baucau,01/09/22,7.105406213,RAX,Short bodied mackerel,0,0
Baucau,01/09/22,7.105406213,SDX,Mackerel scad,3.352957773,32152.16427
Baucau,01/09/22,7.105406213,SNA,Snapper/seaperch,0,0
Baucau,01/09/22,7.105406213,TUN,Tuna/Bonito/Other Mackerel,0,0
Baucau,01/10/22,6.335212134,BEN,Long tom,0.011786048,43.18694848
Baucau,01/10/22,6.335212134,CGX,Jacks/Trevally/Other Scad,0.263822725,966.7106472
Baucau,01/10/22,6.335212134,CJX,Fusilier,0.232308193,851.2337353
Baucau,01/10/22,6.335212134,CLP,Sardines/pilchards,4.024444782,14746.54474
Baucau,01/10/22,6.335212134,FLY,Flying fish,0.004886732,17.90617383
Baucau,01/10/22,6.335212134,GZP,Garfish,0.390770879,1431.879568
Baucau,01/10/22,6.335212134,LWX,Jobfish,0.004152268,15.21491985
Baucau,01/10/22,6.335212134,MOO,Moonfish,3.32E-05,0.121666788
Baucau,01/10/22,6.335212134,MZZ,Other,0.331628268,1215.166651
Baucau,01/10/22,6.335212134,RAX,Short bodied mackerel,0.047486612,174.0024992
Baucau,01/10/22,6.335212134,SDX,Mackerel scad,4.075622248,14934.07143
Baucau,01/10/22,6.335212134,SNA,Snapper/seaperch,0.149048809,546.1510951
